1936	NM_001291980	chr5	+	177086871	177098142	177089602	177097676	18	177086871,177089549,177090389,177090744,177090937,177091684,177092320,177092645,177093137,177093405,177093653,177095329,177095532,177096056,177096286,177096603,177097291,177097526,	177087033,177089693,177090653,177090825,177091104,177091808,177092511,177092784,177093177,177093501,177093775,177095440,177095723,177096179,177096357,177096741,177097397,177098142,	0	FGFR4	cmpl	cmpl	-1,0,1,1,1,0,1,0,1,2,2,1,1,0,0,2,2,0,
1936	NM_213647	chr5	+	177086871	177098142	177089602	177097676	18	177086871,177089549,177090389,177090744,177090937,177091684,177092320,177092645,177093137,177093405,177093653,177095329,177095532,177096056,177096286,177096603,177097291,177097526,	177087077,177089693,177090653,177090825,177091104,177091808,177092511,177092784,177093331,177093551,177093775,177095440,177095723,177096179,177096357,177096741,177097397,177098142,	0	FGFR4	cmpl	cmpl	-1,0,1,1,1,0,1,0,1,0,2,1,1,0,0,2,2,0,
1859	NM_001278690	chr6	+	166999316	167042418	166999412	167040119	11	166999316,167000059,167003192,167003722,167004263,167022408,167024781,167026546,167032602,167033874,167040047,	166999514,167000113,167003247,167003811,167004401,167022635,167024894,167026615,167032642,167033971,167042418,	0	FGFR1OP	cmpl	cmpl	0,0,0,1,0,0,2,1,1,2,0,
1859	NM_007045	chr6	+	166999316	167042418	166999412	167039978	13	166999316,167000059,167003192,167003722,167004263,167010812,167013507,167022408,167024781,167026546,167032602,167033874,167039903,	166999514,167000113,167003247,167003811,167004401,167010893,167013567,167022635,167024894,167026615,167032642,167033971,167042418,	0	FGFR1OP	cmpl	cmpl	0,0,0,1,0,0,0,0,2,1,1,2,0,
1859	NM_194429	chr6	+	166999316	167042418	166999412	167039978	12	166999316,167000059,167003192,167003722,167004263,167010812,167022408,167024781,167026546,167032602,167033874,167039903,	166999514,167000113,167003247,167003811,167004401,167010893,167022635,167024894,167026615,167032642,167033971,167042418,	0	FGFR1OP	cmpl	cmpl	0,0,0,1,0,0,0,2,1,1,2,0,
714	NM_019851	chr8	-	16992824	17002165	16993071	17002032	3	16992824,16995654,17001746,	16993317,16995758,17002165,	0	FGF20	cmpl	cmpl	0,1,0,
753	NM_003867	chr8	+	22042752	22048808	22042928	22048249	5	22042752,22043144,22046113,22046526,22047955,	22042963,22043181,22046291,22046633,22048808,	0	FGF17	cmpl	cmpl	0,2,0,1,0,
753	NM_001304478	chr8	+	22042752	22048808	22042928	22048249	5	22042752,22043144,22046146,22046526,22047955,	22042963,22043181,22046291,22046633,22048808,	0	FGF17	cmpl	cmpl	0,2,0,1,0,
878	NM_023110	chr8	-	38411137	38468834	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428345,38429681,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_023106	chr8	-	38411137	38468834	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001354370	chr8	-	38411137	38468834	38412388	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38457355,38467980,	38412595,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_015850	chr8	-	38411137	38468834	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001174064	chr8	-	38411137	38468834	38413627	38440372	19	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428345,38429681,38440305,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38440373,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,-1,
878	NM_001174063	chr8	-	38411137	38468834	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428345,38429681,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001174067	chr8	-	38411137	38467845	38413627	38461106	19	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38461095,38467671,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38461255,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,2,0,-1,
878	NM_001174066	chr8	-	38411137	38467845	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428345,38457355,38467671,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001174065	chr8	-	38411137	38467845	38413627	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467671,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001354368	chr8	-	38411137	38468834	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428351,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
878	NM_001354369	chr8	-	38411137	38467845	38412388	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419538,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467671,	38412595,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38467845,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_001354367	chr8	-	38411137	38468834	38412388	38457446	18	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428351,38429681,38457355,38467980,	38412595,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38429948,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
878	NM_023105	chr8	-	38411137	38468834	38413627	38457446	17	38411137,38413917,38414151,38414558,38414778,38415869,38417305,38417869,38418227,38419532,38421796,38424508,38426121,38427920,38428345,38457355,38467980,	38413804,38414023,38414289,38414629,38414901,38416060,38417416,38417991,38418373,38419735,38421941,38424699,38426245,38428093,38428435,38457534,38468834,	0	FGFR1	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
13	NR_003670	chr9	-	39813783	39874566	39874566	39874566	3	39813783,39818820,39873909,	39817729,39818924,39874566,	0	FGF7P3	unk	unk	-1,-1,-1,
132	NR_003674	chr9	+	62376255	62435519	62435519	62435519	3	62376255,62432875,62434066,	62376813,62432979,62435519,	0	FGF7P6	unk	unk	-1,-1,-1,
132	NR_047527	chr9	+	62376255	62435519	62435519	62435519	4	62376255,62386773,62432875,62434066,	62376813,62386883,62432979,62435519,	0	FGF7P6	unk	unk	-1,-1,-1,-1,
205	NM_033642	chrX	-	138631572	138739353	138632849	138739269	5	138631572,138635456,138702983,138708817,138739241,	138632986,138635655,138703087,138708928,138739353,	0	FGF13	cmpl	cmpl	1,0,1,1,0,
205	NM_001139501	chrX	-	138631572	139205023	138632849	138857641	8	138631572,138635456,138702983,138708817,138857511,138990507,139204058,139204920,	138632986,138635655,138703087,138708928,138857679,138990617,139204271,139205023,	0	FGF13	cmpl	cmpl	1,0,1,1,0,-1,-1,-1,
205	NM_001139498	chrX	-	138631572	139205023	138632849	139204107	6	138631572,138635456,138702983,138708817,139204058,139204920,	138632986,138635655,138703087,138708928,139204271,139205023,	0	FGF13	cmpl	cmpl	1,0,1,1,0,-1,
205	NM_001139502	chrX	-	138631572	138867555	138632849	138857641	6	138631572,138635456,138702983,138708817,138857511,138867486,	138632986,138635655,138703087,138708928,138857679,138867555,	0	FGF13	cmpl	cmpl	1,0,1,1,0,-1,
205	NM_004114	chrX	-	138631572	138711665	138632849	138711003	5	138631572,138635456,138702983,138708817,138710816,	138632986,138635655,138703087,138708928,138711665,	0	FGF13	cmpl	cmpl	1,0,1,1,0,
205	NM_001139500	chrX	-	138631572	139205023	138632849	139204107	7	138631572,138635456,138702983,138708817,138857511,139204058,139204920,	138632986,138635655,138703087,138708928,138857679,139204271,139205023,	0	FGF13	cmpl	cmpl	1,0,1,1,1,0,-1,
1175	NM_003868	chrX	+	77447674	77456522	77447674	77456522	3	77447674,77454156,77456276,	77447948,77454260,77456522,	0	FGF16	cmpl	cmpl	0,1,0,
1643	NR_038405	chrX	+	138712106	138716601	138716601	138716601	3	138712106,138714723,138715890,	138712142,138714809,138716601,	0	FGF13-AS1	unk	unk	-1,-1,-1,
188	NM_001320654	chr10	-	121478329	121531314	121479856	121526752	17	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121526154,121526728,121527675,121530321,121531266,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121526194,121526954,121528003,121530458,121531314,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,0,-1,-1,-1,
188	NM_000141	chr10	-	121478329	121598458	121479856	121593817	18	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
188	NM_022970	chr10	-	121478329	121598458	121479856	121593817	18	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121518681,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121518829,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,-1,
188	NM_001144913	chr10	-	121481852	121593967	121482171	121593817	17	121481852,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121518681,121519978,121538591,121551289,121564501,121565437,121593708,	121482177,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121518829,121520169,121538715,121551459,121564579,121565704,121593967,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,0,
188	NM_001144914	chr10	-	121478329	121593967	121479856	121593817	15	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121538591,121551289,121564501,121565437,121593708,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121538715,121551459,121564579,121565704,121593967,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,1,1,0,
188	NR_073009	chr10	-	121478329	121598458	121598458	121598458	17	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121518681,121519978,121538591,121551289,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121518829,121520169,121538715,121551459,121593967,121598458,	0	FGFR2	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
188	NM_001144917	chr10	-	121478329	121598458	121479856	121593817	16	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121519978,121538591,121551289,121564501,121565437,121593708,121597961,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121520169,121538715,121551459,121564579,121565704,121593967,121598458,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,1,1,0,-1,
188	NM_023029	chr10	-	121478329	121593967	121479856	121593817	16	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121564501,121593708,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121593967,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,
188	NM_001144916	chr10	-	121478329	121594258	121479856	121593817	15	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121593708,	121480021,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121594258,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,0,
188	NM_001144915	chr10	-	121478329	121596645	121479580	121593817	17	121478329,121483697,121485394,121487353,121487990,121496531,121498494,121500825,121503789,121515116,121517318,121519978,121538591,121551289,121564501,121593708,121596476,	121479670,121483803,121485532,121487424,121488113,121496722,121498605,121500947,121503941,121515319,121517463,121520169,121538715,121551459,121564579,121593967,121596645,	0	FGFR2	cmpl	cmpl	0,2,2,0,0,1,1,2,0,1,0,1,0,1,1,0,-1,
